evaluations raw_y y y_p misses hits c__w_allowed_tinf_ c__w_allowed_inc_ c__bending_capacity_ c__shear_VRd_max_ c__min_slab_depth_fire_ c__min_reinforcement_crack_ c__min_reinforcement_ductility_ c__max_reinforcement c__max_reinforcement_spacing_lay_1 c__max_reinforcement_spacing_lay_2 c__max_reinforcement_spacing_lay_3 c__min_reinforcement_spacing_lay_1 c__min_reinforcement_spacing_lay_2 c__min_reinforcement_spacing_lay_3 c__reinforcement_outside_cross_section c__beam_bending_capacity_ c__beam_shear_VRd_max_ c__beam_min_width_fire_ c__beam_min_reinforcement_crack_ c__beam_min_reinforcement_duct_ c__beam_max_reinforcement_ c__beam_min_spacing_lay_1_ c__beam_min_spacing_lay_2_ c__beam_deflection_tinf_ var__slab_depth_mm var__reinforcement_spacing_lay_1_mm var__reinforcement_spacing_lay_2_mm var__reinforcement_spacing_lay_3_mm var__reinforcement_layer_active_2_ var__reinforcement_layer_active_3_ var__reinforcement_diameter_mm var__concrete_grade_MPa var__beam_depth_mm var__beam_reinforcement_diameter_mm var__beam_reinforcement_spacing_lay_1_mm var__beam_reinforcement_spacing_lay_2_mm var__beam_reinforcement_layer_active_2_
92 10940.5591483454 430.1414093210 10940.5591483454 92.0000000000 2208.0000000000 0.0000000000 0.5038264052 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1840847564 0.0000000000 0.0000000000 0.0000000000 0.3440000000 0.0000000000 0.2160000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6800000000 0.0129606067 360.0000000000 47.6000000000 200.0000000000 52.6000000000 0.0000000000 1.0000000000 32.0000000000 40.0000000000 450.0000000000 28.0000000000 60.0000000000 34.2900000000 1.0000000000
93 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 93.0000000000 2232.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 300.0000000000 166.7000000000 41.7000000000 41.7000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 550.0000000000 10.0000000000 34.2900000000 34.2900000000 1.0000000000
94 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 94.0000000000 2256.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 300.0000000000 45.5000000000 200.0000000000 71.4000000000 0.0000000000 1.0000000000 12.0000000000 16.0000000000 300.0000000000 10.0000000000 120.0000000000 21.8200000000 1.0000000000
95 1347.7242676481 165.2814650167 1347.7242676481 95.0000000000 2280.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7102639872 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3024974275 370.0000000000 66.7000000000 83.3000000000 34.5000000000 0.0000000000 1.0000000000 12.0000000000 40.0000000000 450.0000000000 10.0000000000 80.0000000000 30.0000000000 1.0000000000
96 5239.5852971019 112.9104060895 5239.5852971019 96.0000000000 2304.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.5181580077 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.7953695676 390.0000000000 71.4000000000 250.0000000000 71.4000000000 1.0000000000 1.0000000000 10.0000000000 16.0000000000 400.0000000000 16.0000000000 120.0000000000 24.0000000000 1.0000000000
97 539.1685882806 196.4900103063 539.1685882806 97.0000000000 2328.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4000000000 0.0000000000 350.0000000000 250.0000000000 100.0000000000 62.5000000000 1.0000000000 1.0000000000 16.0000000000 45.0000000000 600.0000000000 14.0000000000 120.0000000000 20.0000000000 1.0000000000
98 1663.4812898393 285.2334173250 1663.4812898393 98.0000000000 2352.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3333333333 0.4666666667 0.0000000000 390.0000000000 66.7000000000 250.0000000000 90.9000000000 0.0000000000 1.0000000000 24.0000000000 60.0000000000 500.0000000000 20.0000000000 30.0000000000 26.6700000000 1.0000000000
99 125.2475837654 125.2475837654 125.2475837654 99.0000000000 2376.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 350.0000000000 100.0000000000 62.5000000000 41.7000000000 0.0000000000 1.0000000000 10.0000000000 30.0000000000 600.0000000000 10.0000000000 48.0000000000 26.6700000000 1.0000000000
100 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 100.0000000000 2400.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 320.0000000000 111.1000000000 50.0000000000 100.0000000000 0.0000000000 0.0000000000 12.0000000000 55.0000000000 450.0000000000 14.0000000000 80.0000000000 20.0000000000 1.0000000000
101 834.1352554996 172.8465492029 834.1352554996 101.0000000000 2424.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1895654384 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.4336584863 330.0000000000 111.1000000000 66.7000000000 50.0000000000 0.0000000000 1.0000000000 14.0000000000 60.0000000000 350.0000000000 16.0000000000 120.0000000000 30.0000000000 1.0000000000
102 15492.5172680752 222.0346490734 15492.5172680752 102.0000000000 2448.0000000000 0.0000000000 0.5588743624 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 1.1283336987 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 1.0296612324 360.0000000000 125.0000000000 50.0000000000 40.0000000000 0.0000000000 1.0000000000 24.0000000000 25.0000000000 350.0000000000 12.0000000000 48.0000000000 20.0000000000 1.0000000000
103 162.6411723312 162.6411723312 162.6411723312 103.0000000000 2472.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 280.0000000000 100.0000000000 83.3000000000 35.7000000000 1.0000000000 1.0000000000 10.0000000000 70.0000000000 550.0000000000 16.0000000000 40.0000000000 24.0000000000 0.0000000000
104 146.2024228722 136.8630708833 146.2024228722 104.0000000000 2496.0000000000 0.0000000000 0.0222475927 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 320.0000000000 100.0000000000 200.0000000000 142.9000000000 1.0000000000 1.0000000000 16.0000000000 30.0000000000 600.0000000000 10.0000000000 26.6700000000 30.0000000000 1.0000000000
105 2702.0950251053 241.3868391897 2702.0950251053 105.0000000000 2520.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.9200000000 0.0369812468 390.0000000000 111.1000000000 47.6000000000 33.3000000000 0.0000000000 1.0000000000 16.0000000000 40.0000000000 450.0000000000 24.0000000000 40.0000000000 24.0000000000 1.0000000000
106 1938.7926345021 288.1562393528 1938.7926345021 106.0000000000 2544.0000000000 0.0000000000 0.6131846095 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2480000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.0000000000 0.0000000000 390.0000000000 38.5000000000 200.0000000000 52.6000000000 0.0000000000 1.0000000000 24.0000000000 30.0000000000 550.0000000000 14.0000000000 26.6700000000 34.2900000000 1.0000000000
107 9503.7559566431 103.7655320148 9503.7559566431 107.0000000000 2568.0000000000 0.0742108869 2.3096847667 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0416666667 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3816662727 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3066666667 0.3937256645 160.0000000000 166.7000000000 83.3000000000 90.9000000000 1.0000000000 1.0000000000 16.0000000000 16.0000000000 400.0000000000 14.0000000000 60.0000000000 21.8200000000 1.0000000000
108 1140.3172337254 157.1359283663 1140.3172337254 108.0000000000 2592.0000000000 0.0000000000 0.0902666848 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.3158977239 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.3298863119 350.0000000000 71.4000000000 142.9000000000 90.9000000000 1.0000000000 1.0000000000 16.0000000000 30.0000000000 400.0000000000 12.0000000000 48.0000000000 20.0000000000 1.0000000000
109 558.2432525867 242.7178345902 558.2432525867 109.0000000000 2616.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.2000000000 0.0000000000 380.0000000000 250.0000000000 55.6000000000 66.7000000000 0.0000000000 1.0000000000 20.0000000000 90.0000000000 600.0000000000 12.0000000000 21.8200000000 20.0000000000 1.0000000000
110 555.1055196747 138.6427845840 555.1055196747 110.0000000000 2640.0000000000 0.0000000000 0.4145774249 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1733333333 0.0000000000 150.0000000000 62.5000000000 125.0000000000 47.6000000000 0.0000000000 1.0000000000 14.0000000000 70.0000000000 500.0000000000 16.0000000000 120.0000000000 26.6700000000 1.0000000000
111 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 111.0000000000 2664.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 360.0000000000 111.1000000000 76.9000000000 52.6000000000 0.0000000000 0.0000000000 12.0000000000 55.0000000000 400.0000000000 14.0000000000 26.6700000000 24.0000000000 0.0000000000
112 1098.3894399979 140.0816774984 1098.3894399979 112.0000000000 2688.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4933333333 0.4933333333 0.0000000000 340.0000000000 125.0000000000 66.7000000000 142.9000000000 0.0000000000 1.0000000000 12.0000000000 30.0000000000 550.0000000000 16.0000000000 21.8200000000 21.8200000000 1.0000000000
113 214.0178884386 152.3337056693 214.0178884386 113.0000000000 2712.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 370.0000000000 83.3000000000 200.0000000000 66.7000000000 0.0000000000 1.0000000000 12.0000000000 35.0000000000 600.0000000000 12.0000000000 34.2900000000 21.8200000000 1.0000000000
114 143.3379039497 143.3379039497 143.3379039497 114.0000000000 2736.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 330.0000000000 200.0000000000 71.4000000000 58.8000000000 0.0000000000 1.0000000000 12.0000000000 40.0000000000 550.0000000000 12.0000000000 48.0000000000 30.0000000000 1.0000000000
115 151.1185758060 151.1185758060 151.1185758060 115.0000000000 2760.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 270.0000000000 200.0000000000 142.9000000000 37.0000000000 0.0000000000 1.0000000000 12.0000000000 45.0000000000 600.0000000000 12.0000000000 34.2900000000 24.0000000000 1.0000000000
116 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 116.0000000000 2784.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 390.0000000000 58.8000000000 166.7000000000 200.0000000000 0.0000000000 0.0000000000 12.0000000000 20.0000000000 400.0000000000 10.0000000000 40.0000000000 21.8200000000 1.0000000000
117 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 117.0000000000 2808.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 320.0000000000 71.4000000000 142.9000000000 83.3000000000 0.0000000000 1.0000000000 16.0000000000 60.0000000000 550.0000000000 12.0000000000 34.2900000000 48.0000000000 0.0000000000
118 3182.0888742755 180.4831723761 3182.0888742755 118.0000000000 2832.0000000000 0.0000000000 0.7404751135 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4077182522 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4000000000 0.0545131324 370.0000000000 166.7000000000 58.8000000000 58.8000000000 1.0000000000 0.0000000000 24.0000000000 16.0000000000 500.0000000000 14.0000000000 80.0000000000 20.0000000000 1.0000000000
119 6804.8759504978 268.6487146281 6804.8759504978 119.0000000000 2856.0000000000 0.0000000000 0.1427884769 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0953726519 0.0000000000 0.0000000000 0.0000000000 0.2320000000 0.0000000000 0.0000000000 0.4400000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0266666667 0.0000000000 150.0000000000 45.5000000000 66.7000000000 58.8000000000 0.0000000000 1.0000000000 28.0000000000 40.0000000000 450.0000000000 14.0000000000 80.0000000000 26.6700000000 1.0000000000
120 1631.3067117221 186.9604175089 1631.3067117221 120.0000000000 2880.0000000000 0.0000000000 0.3206617159 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0666666667 0.3333333333 0.3380489660 190.0000000000 90.9000000000 111.1000000000 58.8000000000 0.0000000000 1.0000000000 20.0000000000 70.0000000000 300.0000000000 20.0000000000 40.0000000000 30.0000000000 1.0000000000
121 477.1763011297 187.6914393232 477.1763011297 121.0000000000 2904.0000000000 0.0000000000 0.3648286607 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 300.0000000000 250.0000000000 111.1000000000 52.6000000000 0.0000000000 1.0000000000 24.0000000000 30.0000000000 500.0000000000 14.0000000000 30.0000000000 40.0000000000 1.0000000000
122 283.2982692922 146.6327542672 283.2982692922 122.0000000000 2928.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2454825382 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 390.0000000000 83.3000000000 50.0000000000 37.0000000000 0.0000000000 1.0000000000 10.0000000000 35.0000000000 550.0000000000 10.0000000000 120.0000000000 21.8200000000 1.0000000000
123 213.6734425911 123.6536126106 213.6734425911 123.0000000000 2952.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 360.0000000000 55.6000000000 62.5000000000 76.9000000000 0.0000000000 1.0000000000 12.0000000000 20.0000000000 550.0000000000 12.0000000000 30.0000000000 20.0000000000 1.0000000000
124 870.8296487535 129.3746079019 870.8296487535 124.0000000000 2976.0000000000 0.0000000000 0.0081133086 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2800000000 0.6000000000 0.0000000000 300.0000000000 62.5000000000 90.9000000000 47.6000000000 0.0000000000 0.0000000000 14.0000000000 25.0000000000 500.0000000000 16.0000000000 24.0000000000 20.0000000000 1.0000000000
125 343.2204155953 198.6229256917 343.2204155953 125.0000000000 3000.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2000000000 0.0000000000 370.0000000000 41.7000000000 250.0000000000 43.5000000000 0.0000000000 1.0000000000 10.0000000000 70.0000000000 600.0000000000 12.0000000000 34.2900000000 20.0000000000 1.0000000000
126 884.8867479421 177.7974989740 884.8867479421 126.0000000000 3024.0000000000 0.0000000000 0.3073426182 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4000000000 0.0000000000 340.0000000000 62.5000000000 66.7000000000 43.5000000000 1.0000000000 1.0000000000 14.0000000000 30.0000000000 550.0000000000 14.0000000000 60.0000000000 20.0000000000 1.0000000000
127 211.9414131050 150.8557115418 211.9414131050 127.0000000000 3048.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1200000000 0.0000000000 260.0000000000 47.6000000000 90.9000000000 58.8000000000 0.0000000000 1.0000000000 12.0000000000 55.0000000000 500.0000000000 12.0000000000 120.0000000000 21.8200000000 1.0000000000
128 144.8022232565 144.8022232565 144.8022232565 128.0000000000 3072.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 52.6000000000 111.1000000000 58.8000000000 0.0000000000 1.0000000000 10.0000000000 35.0000000000 500.0000000000 10.0000000000 30.0000000000 20.0000000000 1.0000000000
129 181.6285393720 181.6285393720 181.6285393720 129.0000000000 3096.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 360.0000000000 43.5000000000 250.0000000000 76.9000000000 1.0000000000 1.0000000000 12.0000000000 50.0000000000 550.0000000000 10.0000000000 21.8200000000 24.0000000000 1.0000000000
130 1202.1066482834 148.4540913489 1202.1066482834 130.0000000000 3120.0000000000 0.0000000000 0.0080920154 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 250.0000000000 83.3000000000 200.0000000000 41.7000000000 0.0000000000 1.0000000000 10.0000000000 40.0000000000 450.0000000000 20.0000000000 48.0000000000 20.0000000000 1.0000000000
131 2809.9908800458 169.0060922841 2809.9908800458 131.0000000000 3144.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.4839508416 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.1733333333 0.8950302994 320.0000000000 100.0000000000 200.0000000000 37.0000000000 0.0000000000 1.0000000000 12.0000000000 60.0000000000 300.0000000000 16.0000000000 60.0000000000 26.6700000000 1.0000000000
132 174.0557375728 174.0557375728 174.0557375728 132.0000000000 3168.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 380.0000000000 52.6000000000 71.4000000000 200.0000000000 1.0000000000 1.0000000000 10.0000000000 50.0000000000 600.0000000000 10.0000000000 48.0000000000 21.8200000000 1.0000000000
133 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 133.0000000000 3192.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 290.0000000000 62.5000000000 111.1000000000 66.7000000000 1.0000000000 1.0000000000 12.0000000000 60.0000000000 500.0000000000 10.0000000000 48.0000000000 34.2900000000 1.0000000000
134 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 134.0000000000 3216.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 210.0000000000 62.5000000000 100.0000000000 45.5000000000 1.0000000000 0.0000000000 20.0000000000 90.0000000000 600.0000000000 12.0000000000 30.0000000000 24.0000000000 0.0000000000
135 1000000000000.0000000000 1000000000000.0000000000 1000000000000.0000000000 135.0000000000 3240.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 100.0000000000 380.0000000000 200.0000000000 55.6000000000 71.4000000000 1.0000000000 1.0000000000 14.0000000000 16.0000000000 500.0000000000 10.0000000000 30.0000000000 26.6700000000 0.0000000000
