sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
405,3,h_var_8m,8.0,8.0,307.77662266933953,82640.27861779703,268.50732814292326,False,True,3.553494688687952,9,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_3|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,200.0,34.5,200.0,41.7,1.0,1.0,24.0,60.0,400.0,28.0,80.0,34.29,1.0
406,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=107712000.00000001 is outside of the moment–curvature range of the cross-section [42725.45949261624, 96856435.7853958]",290.0,35.7,33.3,90.9,1.0,1.0,12.0,35.0,200.0,28.0,60.0,40.0,0.0
407,3,h_var_8m,8.0,8.0,128.6702200232586,13844.891089050774,107.5998089266355,False,True,2.5191347856670547,5,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_deflection_tinf_,,190.0,166.7,142.9,35.7,1.0,0.0,24.0,60.0,450.0,16.0,48.0,40.0,0.0
408,3,h_var_8m,8.0,8.0,206.86200917391955,13971.791618488975,67.54160260882978,False,True,2.7135600229668566,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,350.0,35.7,35.7,37.0,1.0,1.0,14.0,35.0,450.0,20.0,24.0,60.0,0.0
409,3,h_var_8m,8.0,8.0,191.33273788468233,9196.585118090463,48.06592546453453,False,True,2.24,3,w_allowed_inc_|vibration_f_min_Hz|beam_min_spacing_lay_1_,,270.0,52.6,166.7,166.7,1.0,0.0,20.0,55.0,450.0,28.0,24.0,80.0,1.0
410,3,h_var_8m,8.0,8.0,92.46379044550036,17768.41109253515,192.16615506378287,False,True,2.681813957376331,7,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,280.0,200.0,142.9,83.3,1.0,0.0,16.0,16.0,450.0,20.0,40.0,26.67,1.0
411,3,h_var_8m,8.0,8.0,100.0426663212495,17345.51743862269,173.3811990068724,False,True,2.4,6,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,210.0,200.0,55.6,142.9,1.0,0.0,10.0,40.0,350.0,24.0,20.0,30.0,0.0
412,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -572344.8045063267 dn_b = 0.0)",230.0,76.9,55.6,35.7,0.0,0.0,10.0,80.0,200.0,14.0,26.67,60.0,1.0
413,3,h_var_8m,8.0,8.0,94.53907146180212,1824.7276634026557,19.301307228725264,False,True,1.6177680985824294,5,w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,300.0,38.5,62.5,37.0,0.0,0.0,10.0,25.0,500.0,20.0,30.0,26.67,0.0
414,3,h_var_8m,8.0,8.0,137.40312695164332,14780.950838031196,107.57361324995973,False,True,3.0261445024247173,6,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,240.0,40.0,33.3,37.0,1.0,0.0,12.0,40.0,400.0,24.0,30.0,26.67,0.0
415,3,h_var_8m,8.0,8.0,361.2337670737252,405584.820223114,1122.7765984023777,False,True,6.23575989086398,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|vibration_f_min_Hz|beam_bending_capacity_,,190.0,35.7,58.8,38.5,1.0,0.0,32.0,40.0,500.0,12.0,34.29,26.67,1.0
416,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=260400000.0 is outside of the moment–curvature range of the cross-section [180981.46157842077, 252607414.61052817]",350.0,200.0,38.5,41.7,1.0,0.0,32.0,35.0,350.0,16.0,30.0,48.0,0.0
417,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -410976.500410998 dn_b = 0.0)",180.0,47.6,34.5,83.3,1.0,0.0,24.0,55.0,550.0,20.0,120.0,34.29,0.0
418,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=333312000.0 is outside of the moment–curvature range of the cross-section [269393.7336729473, 332000586.9267888]",350.0,50.0,62.5,34.5,0.0,1.0,14.0,30.0,350.0,32.0,60.0,48.0,0.0
419,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -1651.7528688558377 dn_b = 0.0)",220.0,111.1,43.5,34.5,0.0,1.0,12.0,80.0,450.0,16.0,80.0,120.0,1.0
420,3,h_var_8m,8.0,8.0,153.5406301946253,21653.244383053563,141.02615285352357,False,True,2.74463521832204,5,w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,290.0,90.9,33.3,83.3,1.0,1.0,12.0,50.0,300.0,24.0,40.0,80.0,0.0
421,3,h_var_8m,8.0,8.0,112.03190132163823,119262.91169396801,1064.5442082748368,False,True,3.9821196002045802,6,w_allowed_tinf_|w_allowed_inc_|max_reinforcement_spacing_lay_3|vibration_f_min_Hz|beam_max_reinforcement_|beam_min_spacing_lay_1_,,130.0,41.7,142.9,250.0,1.0,1.0,10.0,50.0,500.0,32.0,24.0,80.0,1.0
422,3,h_var_8m,8.0,8.0,169.7716763812871,38718.535338626425,228.06239629553502,False,True,2.3466666666666667,6,w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,340.0,100.0,111.1,34.5,0.0,0.0,20.0,35.0,400.0,32.0,26.67,30.0,1.0
423,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=247752000.0 is outside of the moment–curvature range of the cross-section [254270.70559526444, 228124586.9587226]",360.0,200.0,37.0,125.0,0.0,1.0,28.0,16.0,350.0,24.0,34.29,26.67,0.0
424,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=142912000.0 is outside of the moment–curvature range of the cross-section [104655.73235973978, 141033986.90535423]",140.0,200.0,52.6,111.1,1.0,0.0,16.0,25.0,250.0,20.0,20.0,24.0,0.0
425,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -37172.623035778524 dn_b = 0.0)",280.0,33.3,41.7,47.6,0.0,0.0,10.0,50.0,350.0,20.0,30.0,21.82,0.0
426,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -618951.7257171386 dn_b = 0.0)",370.0,125.0,45.5,45.5,0.0,0.0,12.0,25.0,250.0,32.0,20.0,120.0,1.0
427,3,h_var_8m,8.0,8.0,315.32469385286754,28213.74274331336,89.47520854956595,False,True,3.0456895218300457,5,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_2|vibration_f_min_Hz|beam_min_spacing_lay_1_,,290.0,90.9,34.5,76.9,1.0,0.0,28.0,55.0,600.0,16.0,20.0,48.0,0.0
428,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=126588000.0 is outside of the moment–curvature range of the cross-section [54563.772007389845, 115493460.66036746]",190.0,62.5,166.7,90.9,1.0,0.0,16.0,30.0,250.0,12.0,48.0,21.82,1.0
429,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=136272000.0 is outside of the moment–curvature range of the cross-section [57864.39367027696, 122406968.37880874]",250.0,76.9,111.1,142.9,0.0,1.0,24.0,30.0,250.0,12.0,21.82,24.0,0.0
430,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -1400565.1557611169 dn_b = 0.0)",390.0,200.0,52.6,43.5,0.0,0.0,16.0,50.0,200.0,20.0,20.0,80.0,0.0
431,3,h_var_8m,8.0,8.0,282.77254076900556,14273.352645356576,50.476445154610516,False,True,2.816810780542604,5,w_allowed_inc_|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,340.0,83.3,90.9,43.5,0.0,1.0,28.0,35.0,500.0,24.0,34.29,60.0,0.0
432,3,h_var_8m,8.0,8.0,149.14006777562997,1524.8564225310624,10.224324323260294,False,True,1.8274878244289388,3,w_allowed_inc_|vibration_f_min_Hz|beam_min_spacing_lay_1_,,250.0,200.0,83.3,38.5,1.0,0.0,20.0,55.0,450.0,32.0,60.0,48.0,0.0
433,3,h_var_8m,8.0,8.0,178.49633347523314,1491.0999300074016,8.353672599187007,False,True,1.292735305037835,5,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,350.0,76.9,38.5,40.0,1.0,0.0,14.0,55.0,450.0,12.0,21.82,20.0,1.0
434,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=104832000.0 is outside of the moment–curvature range of the cross-section [63463.51666283634, 95130532.7692981]",280.0,76.9,83.3,66.7,1.0,0.0,14.0,30.0,200.0,28.0,21.82,24.0,0.0
435,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -201787.0154260922 dn_b = 0.0)",180.0,111.1,55.6,33.3,0.0,1.0,24.0,55.0,400.0,10.0,40.0,120.0,0.0
436,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=122400000.0 is outside of the moment–curvature range of the cross-section [74811.83304285163, 115569403.26376252]",120.0,47.6,35.7,83.3,0.0,1.0,20.0,30.0,250.0,28.0,120.0,20.0,1.0
437,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -484404.2064185246 dn_b = 0.0)",310.0,125.0,66.7,52.6,0.0,0.0,14.0,35.0,200.0,28.0,34.29,48.0,1.0
438,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -541877.0508283393 dn_b = 0.0)",270.0,200.0,45.5,71.4,0.0,0.0,20.0,90.0,600.0,24.0,34.29,21.82,1.0
439,3,h_var_8m,8.0,8.0,125.31795669602144,22659.399692329895,180.81526614173785,False,True,2.5448972958861917,6,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,300.0,200.0,50.0,37.0,0.0,0.0,32.0,20.0,450.0,32.0,30.0,48.0,0.0
440,3,h_var_8m,8.0,8.0,176.15194873823364,12271.457834782073,69.66404812823149,False,True,2.446976969111128,5,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,380.0,45.5,33.3,41.7,1.0,1.0,12.0,25.0,550.0,20.0,24.0,24.0,1.0
441,3,h_var_8m,8.0,8.0,209.66787926976411,4366.433935014777,20.825478610373167,False,True,1.7066666666666668,3,beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,350.0,200.0,111.1,38.5,1.0,0.0,24.0,80.0,350.0,32.0,40.0,60.0,0.0
442,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=78912000.0 is outside of the moment–curvature range of the cross-section [38092.09297669861, 73539152.71092406]",190.0,43.5,35.7,33.3,1.0,0.0,28.0,16.0,250.0,10.0,24.0,80.0,0.0
443,3,h_var_8m,8.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,25,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|vibration_f_min_Hz|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=332748000.0 is outside of the moment–curvature range of the cross-section [272662.63438756904, 324746893.1188643]",390.0,200.0,47.6,33.3,1.0,0.0,10.0,60.0,400.0,16.0,30.0,60.0,0.0
444,3,h_var_8m,8.0,8.0,83.45498157545899,16772.282487685985,200.97401222862518,False,True,2.6762765379523366,3,w_allowed_tinf_|w_allowed_inc_|vibration_f_min_Hz,,130.0,40.0,43.5,66.7,0.0,0.0,10.0,80.0,450.0,14.0,34.29,34.29,1.0
